time,latitude,longitude,depth,magnitude,place
2016-01-01 10:27:53.510,38.8837,72.5535,10.0,4.5,"79 km SSE of Kyzyl-Eshme, Kyrgyzstan"
2016-01-01 09:09:25.060,37.9288,72.5048,15.18,4.5,"97 km ENE of Khorugh, Tajikistan"
2016-01-01 03:26:08.910,40.8745,72.6379,,4.3,"18 km NNW of Qo‘rg‘ontepa, Uzbekistan"
2015-12-31 22:15:58.410,40.8895,72.5413,48.21,4.5,"17 km SSE of Kochkor-Ata, Kyrgyzstan"
2015-12-31 21:54:15.450,37.395,72.1566,219.41,4.1,"51 km NNW of Khand?d, Afghanistan"
2015-12-30 05:44:20.410,38.9667,74.6956,54.75,4.4,"108 km NE of Murghob, Tajikistan"
2015-12-27 23:05:31.720,38.0315,72.6789,10.0,4.4,"114 km W of Murghob, Tajikistan"
2015-12-24 19:52:59.110,39.9293,75.803,48.51,4.0,"53 km NNW of Kashgar, China"
2015-12-24 07:47:06.180,38.0832,72.4653,10.0,4.1,"103 km NE of Khorugh, Tajikistan"
2015-12-20 13:47:55.540,37.596,78.026,40.48,4.3,"74 km WNW of Zangguy, China"
2015-12-19 03:58:37.130,38.6271,73.1275,21.11,4.4,"89 km NW of Murghob, Tajikistan"
2015-12-18 21:15:45.830,38.3124,72.3466,10.0,,"114 km NE of Khorugh, Tajikistan"
2015-12-17 21:00:28.620,38.2095,73.1855,155.17,4.0,"68 km W of Murghob, Tajikistan"
2015-12-13 20:09:19.650,38.3228,73.0165,,4.8,"84 km W of Murghob, Tajikistan"
2015-12-11 19:21:22.160,38.6971,73.1944,10.0,4.1,"89 km NW of Murghob, Tajikistan"
2015-12-11 10:42:31.960,38.7195,73.1913,10.0,4.4,"91 km NW of Murghob, Tajikistan"
2015-12-11 03:50:23.720,41.7644,72.7169,32.2,4.2,"22 km WSW of Toktogul, Kyrgyzstan"
2015-12-10 00:01:29.560,38.7816,73.0963,10.0,4.4,"101 km NW of Murghob, Tajikistan"
2015-12-09 19:17:38.330,38.3722,72.8574,10.0,5.0,"99 km WNW of Murghob, Tajikistan"
2015-12-08 16:32:38.060,38.3602,72.4245,,4.4,"123 km NE of Khorugh, Tajikistan"
2015-12-08 14:08:44.270,38.5054,72.8567,10.0,4.6,"103 km WNW of Murghob, Tajikistan"
2015-12-08 10:24:24.650,38.7568,73.2647,,4.4,"89 km NW of Murghob, Tajikistan"
2015-12-08 09:28:55.290,38.2448,72.9329,,4.6,"90 km W of Murghob, Tajikistan"
2015-12-08 04:17:51.220,38.262,73.3434,19.19,4.1,"55 km W of Murghob, Tajikistan"
2015-12-07 23:27:06.930,38.7418,73.0993,10.0,4.3,"98 km NW of Murghob, Tajikistan"
2015-12-07 22:01:22.870,38.5856,72.9096,10.0,4.6,"103 km WNW of Murghob, Tajikistan"
2015-12-07 18:54:33.190,38.7498,73.2147,10.0,4.5,"91 km NW of Murghob, Tajikistan"
2015-12-07 17:51:47.590,38.2178,72.9733,10.0,4.6,"87 km W of Murghob, Tajikistan"
2015-12-07 16:27:45.520,38.2746,72.7196,10.0,4.3,"109 km W of Murghob, Tajikistan"
2015-12-07 15:23:56.740,38.5852,73.233,,4.8,"78 km NW of Murghob, Tajikistan"
2015-12-07 14:27:17.430,38.3631,72.9144,10.0,4.5,"94 km WNW of Murghob, Tajikistan"
2015-12-07 13:51:13.540,39.0576,73.6527,12.33,4.5,"102 km NNW of Murghob, Tajikistan"
2015-12-07 13:50:43.730,39.1564,73.3816,,4.5,"105 km ESE of Kyzyl-Eshme, Kyrgyzstan"
2015-12-07 12:15:03.590,38.5231,73.0281,10.0,4.5,"90 km WNW of Murghob, Tajikistan"
2015-12-07 11:47:58.670,38.5072,73.1342,5.99,4.6,"81 km WNW of Murghob, Tajikistan"
2015-12-07 11:30:34.260,38.5179,72.9856,10.0,4.3,"94 km WNW of Murghob, Tajikistan"
2015-12-07 11:19:26.000,38.6979,73.1202,10.0,4.3,"94 km NW of Murghob, Tajikistan"
2015-12-07 10:34:22.220,38.208,72.939,10.0,,"90 km W of Murghob, Tajikistan"
2015-12-07 10:07:33.590,38.5827,73.335,10.0,,"71 km NW of Murghob, Tajikistan"
2015-12-07 10:04:58.310,38.6494,73.2011,,5.4,"85 km NW of Murghob, Tajikistan"
2015-12-07 09:24:52.670,38.4881,73.238,10.0,4.9,"72 km WNW of Murghob, Tajikistan"
2015-12-07 08:55:48.440,38.5813,73.2693,10.0,4.7,"76 km NW of Murghob, Tajikistan"
2015-12-07 08:54:14.270,38.8211,73.1113,,,"103 km NW of Murghob, Tajikistan"
2015-12-07 08:30:56.730,41.7307,74.6053,21.53,5.5,"116 km SSE of Sosnovka, Kyrgyzstan"
2015-12-07 08:24:11.320,38.2325,72.7443,10.0,4.7,Tajikistan
2015-12-07 08:09:44.860,38.4507,73.2848,10.0,5.2,"67 km WNW of Murghob, Tajikistan"
2015-12-07 07:59:09.970,38.7467,72.8461,17.92,5.3,"103 km SSE of Kyzyl-Eshme, Kyrgyzstan"
2015-12-07 07:50:05.950,38.2107,72.7797,,7.2,"104 km W of Murghob, Tajikistan"
2015-12-01 06:13:43.360,41.3752,73.257,,5.1,"53 km NNE of Jalal-Abad, Kyrgyzstan"
2015-11-30 08:40:07.580,39.9913,75.5499,57.21,4.4,"69 km NNW of Kashgar, China"
2015-11-27 09:13:04.860,39.1474,72.5817,13.72,4.3,"53 km SSE of Kyzyl-Eshme, Kyrgyzstan"
2015-11-24 14:45:54.390,40.406,73.1843,10.0,4.6,"35 km ESE of Osh, Kyrgyzstan"
2015-11-23 04:27:18.100,37.4012,72.1706,,4.0,"51 km NNW of Khand?d, Afghanistan"
2015-11-21 02:35:52.070,41.814,71.4515,40.62,4.1,"43 km NW of Kerben, Kyrgyzstan"
2015-11-21 00:15:43.920,41.8168,71.3791,25.61,4.5,"47 km NW of Kerben, Kyrgyzstan"
2015-11-20 04:45:49.900,40.4008,73.2169,16.0,4.5,"38 km ESE of Osh, Kyrgyzstan"
2015-11-19 05:20:06.540,39.4007,75.6292,10.0,4.7,"31 km WSW of Kashgar, China"
2015-11-19 00:00:41.110,41.1693,78.8382,10.0,4.3,"111 km WNW of Aykol, China"
2015-11-18 20:54:34.960,39.7239,77.1563,,4.0,"104 km ENE of Kashgar, China"
2015-11-17 20:03:19.740,40.3759,73.2629,10.0,3.9,"42 km ESE of Osh, Kyrgyzstan"
2015-11-17 17:40:54.680,40.4282,73.0012,52.09,4.8,"20 km ESE of Osh, Kyrgyzstan"
2015-11-17 17:29:36.290,40.3762,73.2038,,5.6,"38 km ESE of Osh, Kyrgyzstan"
2015-11-14 22:38:35.480,38.3714,75.4859,141.71,4.0,"southern Xinjiang, China"
2015-10-26 13:02:32.740,39.5861,73.2331,70.11,4.4,"82 km E of Kyzyl-Eshme, Kyrgyzstan"
2015-10-20 17:54:14.240,37.7369,72.0982,,4.4,"55 km ENE of Khorugh, Tajikistan"
2015-10-16 11:43:40.300,38.4876,73.3545,123.17,4.0,"64 km WNW of Murghob, Tajikistan"
2015-10-06 18:05:45.110,39.4033,73.5888,23.17,4.5,Kyrgyzstan-Tajikistan-Xinjiang border region
2015-09-30 07:30:32.350,38.7303,70.6493,,4.3,"40 km SE of Rasht, Tajikistan"
2015-09-30 00:50:04.340,39.5327,75.0729,10.0,4.4,"79 km W of Kashgar, China"
2015-09-27 23:44:40.400,38.2777,74.5874,147.45,4.1,"55 km ENE of Murghob, Tajikistan"
2015-09-24 18:25:41.390,37.4908,72.1209,189.33,4.3,"50 km E of Khorugh, Tajikistan"
2015-09-24 16:50:42.160,37.5663,78.1191,42.76,4.7,"65 km WNW of Zangguy, China"
2015-09-22 17:43:10.420,41.351,71.9922,,4.3,"18 km W of Tash-Kumyr, Kyrgyzstan"
2015-09-21 09:05:55.590,41.6917,77.7019,40.26,4.1,"66 km SE of Kadzhi-Say, Kyrgyzstan"
2015-09-20 16:09:16.960,41.1368,73.482,10.0,4.5,"43 km NNE of Uzgen, Kyrgyzstan"
2015-09-20 14:30:23.100,37.4628,72.0998,195.28,4.5,Tajikistan
2015-09-17 14:50:12.890,37.6844,77.9713,41.76,4.6,"southern Xinjiang, China"
2015-09-12 21:20:47.760,39.5429,73.8758,46.72,4.3,"134 km SE of Nookat, Kyrgyzstan"
2015-09-05 20:34:13.740,41.3331,75.694,,4.4,Kyrgyzstan
2015-09-03 12:55:10.150,37.5331,78.0609,,4.2,"68 km WNW of Zangguy, China"
2015-08-31 16:13:41.630,38.3446,73.8631,127.39,4.7,"21 km NNW of Murghob, Tajikistan"
2015-08-29 20:26:21.060,40.1832,77.5339,24.57,4.3,"154 km ENE of Kashgar, China"
2015-08-27 12:51:15.460,37.3378,71.9229,199.13,4.0,"36 km ESE of Khorugh, Tajikistan"
2015-08-26 13:18:30.470,37.3721,71.8859,163.75,4.2,"32 km ESE of Khorugh, Tajikistan"
2015-08-22 01:48:55.400,38.1999,74.125,175.51,4.1,"14 km ENE of Murghob, Tajikistan"
2015-08-20 01:20:17.170,40.6204,70.3805,42.52,4.2,"6 km SSE of Shaydon, Tajikistan"
2015-08-15 23:46:20.950,38.1527,74.4102,60.55,4.4,"38 km E of Murghob, Tajikistan"
2015-08-10 12:31:07.590,41.1025,74.063,20.3,4.0,"74 km ENE of Uzgen, Kyrgyzstan"
2015-08-07 22:13:10.790,38.6514,70.5748,10.0,4.0,Afghanistan-Tajikistan border region
2015-08-03 14:37:11.610,38.5571,73.912,120.17,4.1,"43 km N of Murghob, Tajikistan"
2015-07-24 13:23:48.560,37.4984,78.0652,39.45,4.9,"66 km WNW of Zangguy, China"
2015-07-23 01:24:50.520,39.7249,74.7771,44.04,,"107 km WNW of Kashgar, China"
2015-07-21 19:21:29.340,38.8831,69.794,9.51,4.8,"13 km NNW of Roghun, Tajikistan"
2015-07-19 01:26:13.780,37.9667,72.4886,140.19,4.2,"98 km ENE of Khorugh, Tajikistan"
2015-07-14 12:29:14.420,37.7525,77.8219,,4.5,"89 km SE of Shache, China"
2015-07-13 18:25:05.360,38.9915,72.6095,,4.8,"70 km SSE of Kyzyl-Eshme, Kyrgyzstan"
2015-07-10 00:31:59.380,41.0983,74.1631,,4.3,"81 km ENE of Uzgen, Kyrgyzstan"
2015-07-08 02:43:35.990,40.0882,77.8,22.66,4.6,"169 km ENE of Kashgar, China"
2015-07-06 19:22:38.770,37.6574,77.8771,10.0,4.1,"88 km WNW of Zangguy, China"
2015-07-06 12:58:20.470,37.6247,77.9778,44.09,4.2,"79 km WNW of Zangguy, China"
2015-07-06 06:38:07.360,40.3764,71.7083,10.0,,"5 km S of Yangi Marg‘ilon, Uzbekistan"
2015-07-06 01:31:34.490,38.1323,74.1194,178.23,,"14 km ESE of Murghob, Tajikistan"
2015-07-04 18:18:50.230,38.1721,77.0948,15.35,4.1,"29 km SSW of Shache, China"
2015-07-04 00:36:38.580,37.6589,78.0066,,4.3,"79 km WNW of Zangguy, China"
2015-07-03 02:37:25.460,37.5548,78.0162,10.0,4.5,"72 km WNW of Zangguy, China"
2015-07-03 01:25:11.100,37.5234,78.1121,10.0,4.7,"63 km WNW of Zangguy, China"
2015-07-03 01:22:50.040,37.6516,78.1287,10.0,4.5,"69 km NW of Zangguy, China"
2015-07-03 01:17:48.030,37.5644,77.9969,10.0,4.8,"74 km WNW of Zangguy, China"
2015-07-02 02:45:21.900,38.4354,73.5128,135.5,,"49 km NW of Murghob, Tajikistan"
2015-06-30 19:44:50.420,39.5964,73.6597,29.11,4.1,"115 km SE of Nookat, Kyrgyzstan"
2015-06-28 15:21:50.790,39.2598,72.3938,10.0,4.3,"35 km SSE of Kyzyl-Eshme, Kyrgyzstan"
2015-06-27 18:44:33.620,37.2855,71.942,174.0,4.1,"41 km ESE of Khorugh, Tajikistan"
2015-06-24 17:10:01.590,38.4301,73.5043,122.37,4.5,"49 km NW of Murghob, Tajikistan"
2015-06-23 20:16:29.930,40.0899,76.5361,48.83,4.1,"83 km NE of Kashgar, China"
2015-06-22 21:40:57.480,39.2991,71.7414,10.0,4.5,"20 km ENE of Karakenja, Tajikistan"
2015-06-17 11:56:42.580,37.4007,72.0555,187.89,4.0,"45 km ESE of Khorugh, Tajikistan"
2015-06-15 07:45:47.080,40.4111,77.8167,40.7,4.2,"187 km ENE of Kashgar, China"
2015-06-15 06:07:46.550,40.4727,77.6472,35.0,4.5,"173 km ESE of At-Bashi, Kyrgyzstan"
2015-06-08 04:50:22.790,41.8324,72.7457,,4.3,"16 km WSW of Toktogul, Kyrgyzstan"
2015-06-05 00:09:07.980,37.3074,72.218,241.11,4.1,"40 km NNW of Khand?d, Afghanistan"
2015-06-01 23:30:28.960,38.0219,72.6699,,4.8,"114 km ENE of Khorugh, Tajikistan"
2015-05-30 20:36:18.350,38.4463,73.018,96.62,5.4,"88 km WNW of Murghob, Tajikistan"
2015-05-20 03:31:42.550,38.6418,70.1959,,5.2,"32 km SE of Darband, Tajikistan"
2015-05-08 20:23:55.510,38.0292,74.2475,207.22,4.0,"29 km ESE of Murghob, Tajikistan"
2015-05-02 05:47:10.660,39.7693,74.0487,53.02,4.3,"128 km SSE of Uzgen, Kyrgyzstan"
2015-04-28 05:03:25.410,37.3429,71.9357,,,"37 km ESE of Khorugh, Tajikistan"
2015-04-28 01:13:03.540,39.4319,75.0029,,4.2,"85 km W of Kashgar, China"
2015-04-24 05:39:15.600,37.3767,72.2106,208.41,4.3,"48 km NNW of Khand?d, Afghanistan"
2015-04-12 03:24:23.450,39.0156,71.0404,48.64,4.3,"48 km WSW of Karakenja, Tajikistan"
2015-04-10 00:31:20.190,38.5227,73.9642,124.0,4.3,"39 km N of Murghob, Tajikistan"
2015-04-09 15:57:41.860,38.3425,75.1964,141.28,4.1,"109 km E of Murghob, Tajikistan"
2015-04-03 21:42:51.660,37.5247,74.6018,56.58,4.3,"90 km SE of Murghob, Tajikistan"
2015-03-25 02:35:34.600,40.075,69.1176,24.25,,"20 km NNE of Istaravshan, Tajikistan"
2015-03-17 20:11:07.920,39.2299,71.618,,4.1,"8 km E of Karakenja, Tajikistan"
2015-03-16 08:52:51.610,39.343,73.4226,,4.4,"102 km ESE of Kyzyl-Eshme, Kyrgyzstan"
2015-03-15 14:01:03.070,43.0727,76.9111,,4.8,"20 km S of Almaty, Kazakhstan"
2015-03-13 13:43:37.680,40.8355,69.4811,33.74,4.5,"9 km W of Olmaliq, Uzbekistan"
2015-03-03 14:53:58.790,37.703,72.0616,124.45,4.4,"50 km ENE of Khorugh, Tajikistan"
2015-02-25 14:12:19.350,40.195,77.47,42.06,4.3,"150 km ENE of Kashgar, China"
2015-02-23 07:45:13.350,37.5359,72.1509,189.45,4.1,"53 km E of Khorugh, Tajikistan"
2015-02-15 09:38:54.590,39.5361,75.1314,51.9,4.7,"74 km W of Kashgar, China"
2015-02-10 23:16:31.430,37.5083,72.2935,204.85,,"61 km N of Khand?d, Afghanistan"
2015-02-10 12:34:20.040,37.3936,71.861,135.44,4.0,"29 km ESE of Khorugh, Tajikistan"
2015-01-31 09:35:17.100,37.4425,72.045,185.92,4.4,"43 km E of Khorugh, Tajikistan"
2015-01-23 04:25:28.280,37.4689,72.1315,196.61,4.1,"51 km E of Khorugh, Tajikistan"
2015-01-23 03:33:23.870,38.1697,72.801,132.33,4.1,"102 km W of Murghob, Tajikistan"
2015-01-22 15:52:30.710,42.3624,74.9514,21.25,,"59 km S of Kant, Kyrgyzstan"
2015-01-21 09:10:28.290,41.2576,72.5885,,4.1,"26 km NNE of Kochkor-Ata, Kyrgyzstan"
2015-01-19 01:43:08.730,39.8624,73.8293,59.93,4.5,"110 km SSE of Uzgen, Kyrgyzstan"
2015-01-15 04:58:33.830,38.2157,72.9237,128.57,4.4,"91 km W of Murghob, Tajikistan"
2015-01-14 21:29:05.750,37.6614,72.1679,133.92,4.0,"57 km ENE of Khorugh, Tajikistan"
2015-01-14 04:20:45.410,39.2113,75.0791,57.03,4.3,"83 km WSW of Kashgar, China"
2015-01-11 20:05:58.470,37.5055,72.1612,188.12,4.2,"53 km E of Khorugh, Tajikistan"
2015-01-10 06:51:02.610,40.1126,77.2615,47.77,5.1,"130 km ENE of Kashgar, China"
2014-12-31 19:04:51.730,37.9736,72.6023,119.48,4.7,"106 km ENE of Khorugh, Tajikistan"
2014-12-26 01:04:08.360,39.5712,73.3421,56.12,,"91 km E of Kyzyl-Eshme, Kyrgyzstan"
2014-12-12 17:54:40.300,38.2858,74.0543,153.21,4.4,"14 km NNE of Murghob, Tajikistan"
2014-12-11 21:57:21.700,39.8607,73.4558,58.13,4.3,"84 km ESE of Nookat, Kyrgyzstan"
2014-12-06 22:57:22.210,42.0568,78.7492,5.83,,"52 km SSE of Ak-Suu, Kyrgyzstan"
2014-12-05 13:20:25.110,37.6509,72.0666,138.09,4.3,"48 km ENE of Khorugh, Tajikistan"
2014-11-18 00:37:25.980,38.1919,72.9695,138.24,5.0,"87 km W of Murghob, Tajikistan"
2014-11-17 04:11:02.700,38.2964,72.2653,104.32,4.5,"109 km NE of Khorugh, Tajikistan"
2014-11-16 13:04:08.400,38.1791,74.0055,178.33,4.0,"3 km ENE of Murghob, Tajikistan"
2014-11-15 18:49:12.150,37.5122,71.8248,,4.4,"24 km E of Khorugh, Tajikistan"
2014-11-14 05:34:49.030,37.6304,71.8725,135.14,4.3,"32 km ENE of Khorugh, Tajikistan"
2014-11-14 02:09:14.970,42.2293,77.13,,4.3,"10 km NNW of Kadzhi-Say, Kyrgyzstan"
2014-11-14 01:24:15.250,42.0925,77.2621,10.0,5.2,"8 km SE of Kadzhi-Say, Kyrgyzstan"
2014-11-13 18:48:17.010,37.8713,72.177,122.31,4.1,"69 km NE of Khorugh, Tajikistan"
2014-11-10 13:20:11.290,38.8084,75.5929,46.17,4.5,"81 km SSW of Kashgar, China"
2014-11-09 11:06:27.490,36.9998,76.2476,95.74,,"157 km ENE of Barishal, Pakistan"
2014-11-06 17:32:06.350,37.5054,72.1116,196.12,4.2,"49 km E of Khorugh, Tajikistan"
2014-10-31 23:15:33.940,40.3453,71.5875,,4.4,"10 km ESE of Oltiariq, Uzbekistan"
2014-10-19 12:00:02.490,39.9899,73.1655,45.38,4.4,"55 km ESE of Nookat, Kyrgyzstan"
2014-10-13 21:43:14.530,40.7649,80.0458,15.03,4.4,"22 km SSW of Aykol, China"
2014-10-04 22:41:12.760,37.5006,72.1784,,4.0,"55 km E of Khorugh, Tajikistan"
2014-10-01 03:12:53.810,38.8967,70.3599,9.57,4.4,"14 km S of Rasht, Tajikistan"
2014-09-22 03:25:15.620,37.4398,72.1676,192.71,4.0,"54 km E of Khorugh, Tajikistan"
2014-09-13 03:41:55.900,39.0439,70.759,10.0,4.4,"33 km E of Rasht, Tajikistan"
2014-09-13 01:57:56.020,37.4512,72.1472,8.36,4.9,"52 km E of Khorugh, Tajikistan"
2014-09-07 01:59:48.170,37.4031,71.847,123.81,4.1,"27 km ESE of Khorugh, Tajikistan"
2014-09-06 04:37:46.210,37.501,72.3338,14.16,,"61 km N of Khand?d, Afghanistan"
2014-09-05 14:11:22.210,39.5805,70.2269,37.39,4.3,Kyrgyzstan-Tajikistan border region
2014-09-03 02:11:13.590,42.1841,77.5172,48.48,4.3,"28 km E of Kadzhi-Say, Kyrgyzstan"
2014-09-02 07:39:02.940,40.273,72.4763,17.79,4.8,"12 km W of Nookat, Kyrgyzstan"
2014-08-30 08:43:25.230,37.6347,75.9096,,4.3,"145 km SW of Shache, China"
2014-08-29 01:04:03.280,39.1443,71.5833,36.0,4.8,"11 km SSE of Karakenja, Tajikistan"
2014-08-21 11:52:14.930,39.5565,73.2297,35.0,4.3,"82 km E of Kyzyl-Eshme, Kyrgyzstan"
2014-08-20 18:35:17.720,41.9763,78.161,10.0,4.1,Kyrgyzstan-Xinjiang border region
2014-08-17 00:04:36.330,37.4099,71.7524,,4.4,"19 km ESE of Khorugh, Tajikistan"
2014-08-15 21:42:30.750,42.9405,77.4312,21.35,5.0,"43 km NE of Cholpon-Ata, Kyrgyzstan"
2014-08-08 00:09:03.880,37.6621,71.99,137.37,,"43 km ENE of Khorugh, Tajikistan"
2014-08-07 12:30:42.910,40.2579,71.6218,36.42,,"19 km SE of Oltiariq, Uzbekistan"
2014-07-28 13:14:35.610,39.6871,73.7764,,4.3,"117 km ESE of Nookat, Kyrgyzstan"
2014-07-27 02:20:40.970,37.479,72.1219,183.42,4.2,"50 km E of Khorugh, Tajikistan"
2014-07-23 12:44:23.000,38.488,74.0622,137.69,4.3,"36 km NNE of Murghob, Tajikistan"
2014-07-17 00:06:27.880,38.8876,75.698,10.0,4.2,"69 km SSW of Kashgar, China"
2014-07-08 21:52:48.070,39.3526,78.1413,10.0,5.0,"130 km NE of Shache, China"
2014-06-23 15:30:09.150,41.0154,71.6348,33.81,4.6,"3 km WNW of Namangan, Uzbekistan"
2014-06-23 13:20:09.990,37.4034,72.0721,101.11,4.1,"46 km ESE of Khorugh, Tajikistan"
2014-06-23 00:27:54.400,38.4599,70.3276,20.92,4.5,"46 km NNE of M?’minobod, Tajikistan"
2014-06-20 19:35:58.330,39.9782,76.0364,22.77,4.1,"56 km N of Kashgar, China"
2014-06-13 12:13:23.010,42.2458,77.1137,6.51,4.0,"12 km NNW of Kadzhi-Say, Kyrgyzstan"
2014-05-28 20:49:21.660,38.6229,73.1005,,4.2,"90 km WNW of Murghob, Tajikistan"
2014-05-28 02:25:59.670,42.5547,74.816,,4.2,"37 km S of Kant, Kyrgyzstan"
